"","pr.mm.d","srad.w.m2","tmax.c","tmin.c","vp.pa","Q.m3.s","Lagged.Q.m3.s","pr.mm.d_W1","pr.mm.d_W2","pr.mm.d_W3","pr.mm.d_W4","pr.mm.d_V4","srad.w.m2_W1","srad.w.m2_W2","srad.w.m2_W3","srad.w.m2_W4","srad.w.m2_V4","tmax.c_W1","tmax.c_W2","tmax.c_W3","tmax.c_W4","tmax.c_V4","tmin.c_W1","tmin.c_W2","tmin.c_W3","tmin.c_W4","tmin.c_V4","vp.pa_W1","vp.pa_W2","vp.pa_W3","vp.pa_W4","vp.pa_V4","Q.m3.s_W1","Q.m3.s_W2","Q.m3.s_W3","Q.m3.s_W4","Q.m3.s_V4"
"744",0,447.89,23.23,8.59,1109.37,43,40,0,0,-0.23625,-0.22,0.45625,-23.25,-3.42500000000001,21.25125,37.679375,415.634375,-1.175,-1.43,3.1875,1.4075,21.24,0.42,-1.0275,1.725,-0.09375,7.56625,47.9949999999999,-73.4400000000001,108.8575,-24.776875,1050.734375,-0.5,-1.75,-4.375,-6.4375,56.0625
"745",0,472.18,23.13,7.17,996.86,43,40,0,0,-0.0675,-0.38875,0.45625,12.145,-11.3425,1.52125000000001,46.0275,423.82875,-0.0500000000000007,-1.61,1.0375,2.325,21.4275,-0.71,-0.6425,0.795,0.32,7.4075,-56.2549999999999,-36.5675,49.8375,2.85562499999992,1036.989375,0,-1,-4.25,-6.125,54.375
"746",0,458.71,23.46,8.18,1055.66,42,39,0,0,0,-0.45625,0.45625,-6.73500000000001,-2.8475,-3.64124999999999,39.8875,432.04625,0.165000000000001,-0.555,-0.57625,2.77625,21.65,0.505,-0.2475,-0.345000000000001,0.974375,7.293125,29.4,-17.5575,-26.82125,45.2381250000001,1025.400625,-0.5,-0.5,-3.125,-6.875,53
"747",0,452.28,21.5,6.78,954.53,40,38,0,0,0,-0.28625,0.28625,-3.215,-2.26999999999998,-12.26875,21.59125,448.4425,-0.98,-0.35,-1.64625,2.5825,21.89375,-0.7,-0.2,-0.686249999999999,1.354375,7.011875,-50.5650000000001,-24.01,-45.74375,73.850625,1000.998125,-1,-1,-2.5,-6.875,51.375
"748",0,466.18,21,5.69,864.77,40,38,0,0,0,-0.118125,0.118125,6.95000000000002,-3.10749999999999,-6.11375000000001,6.66062499999998,461.790625,-0.25,-1.0225,-1.78125,2.05375,22,-0.545,-0.72,-1.12125,1.384375,6.691875,-44.88,-58.305,-83.4300000000001,78.04,973.345,0,-1.25,-2,-6.1875,49.4375
"749",0,519.54,22.42,3.01,669.86,39,36,0,0,0,-0.118125,0.118125,26.68,18.6825,1.40000000000001,6.34000000000003,466.4375,0.710000000000001,-0.385,-1.3475,1.36875,22.07375,-1.34,-1.565,-1.30375,0.81125,6.4075,-97.455,-118.89,-101.73875,38.395625,949.548125,-0.5,-0.75,-1.875,-5.75,47.875
"750",0,445.22,22.33,7.55,952.71,38,36,0,0,0,-0.118125,0.118125,-37.16,11.575,1.25624999999999,8.62687500000004,460.921875,-0.0450000000000017,0.5625,-1.01875,0.738750000000001,22.0925,2.27,-0.4775,-1.0825,0.11375,6.72625,141.425,-49.1824999999999,-91.6750000000001,-11.18875,963.33125,-0.5,-0.75,-1.875,-5.5,46.625
"751",0,484.82,23.55,6.39,847.72,38,35,0,0,0,-0.118125,0.118125,19.8,-13.92,10.5875,6.91312499999998,461.439375,0.610000000000001,0.614999999999998,-0.2525,0.311875000000001,22.265625,-0.58,1.31,-1.01,-0.1025,6.7725,-52.495,66.45,-97.67,-28.0724999999999,959.5075,0,-0.75,-1.625,-5.25,45.625
"752",0,484.54,26.47,8.78,980.89,36,34,0,0,0,-0.118125,0.118125,-0.139999999999986,1.15000000000001,10.59625,9.80999999999997,463.12375,1.46,1.3175,0.709999999999999,0.1675,22.815,1.195,1.1525,-0.26125,-0.389375,7.083125,66.585,51.51,-52.5799999999999,-55.29125,970.66625,-1,-0.75,-1.75,-5.0625,44.5625
"753",0,495.31,30.22,10.85,1047.34,36,33,0,0,0,-0.03375,0.03375,5.38499999999999,12.4525,1.64749999999998,2.984375,472.840625,1.875,2.7025,1.77375,0.0581250000000004,23.810625,1.035,1.4225,1.23875,-0.286874999999999,7.440625,33.225,56.95,35.48,-59.0799999999999,980.765,0,-1,-1.625,-4.8125,43.4375
"754",0,460.04,30.76,13.49,1255.82,35,32,0,0,0,0,0,-17.635,-3.5025,5.18625,2.02875,473.9625,0.270000000000001,2.74,2.96875,0.177499999999998,24.60375,1.32,2.2925,2.06,-0.225,8.0425,104.24,118.6375,86.2375000000001,-61.966875,1008.671875,-0.5,-0.75,-1.5,-4.1875,41.9375
"755",0,455.48,28.64,11.84,1119.87,34,32,0,0,0,0,0,-2.28,-16.0825,-2.54875000000001,3.17875000000001,473.2125,-1.06,0.677500000000002,3.34875,0.598749999999999,25.075,-0.825,1.425,2.79,0.0418750000000001,8.408125,-67.975,86.8649999999999,133.6075,-53.738125,1021.110625,-0.5,-0.75,-1.75,-3.75,40.75
"756",0,471.2,27.49,9.84,925.32,33,32,0,0,0,0,0,7.85999999999999,-7.16749999999999,-6.51124999999996,4.28375000000003,472.735,-0.575000000000001,-1.2125,2.7925,1.215625,25.269375,-1,-0.665,2.53625,0.44625,8.5225,-97.2749999999999,-64.4924999999999,112.14625,-38.221875,1013.163125,-0.5,-1,-1.625,-3.5625,39.6875
"757",0,484,27.2,8.85,790.13,32,31,0,0,0,0,0,6.40000000000001,9.92000000000002,-4.89624999999998,-0.100625000000036,472.676875,-0.145,-1.1775,1.44,1.82,25.2625,-0.495,-1.66,1.30625,1.24,8.45875,-67.595,-165.06,32.8099999999999,1.015625,988.959375,-0.5,-1,-1.75,-3.4375,38.6875
"758",0,485.65,29.18,10.24,855.12,32,30,0,0,0,0,0,0.824999999999989,10.7425,-3.54750000000001,4.04062499999998,473.589375,0.99,0.0625,0.188749999999999,2.55375,25.385,0.695,-0.6475,0.1575,1.5975,8.4375,32.495,-99.985,-55.16625,12.816875,964.959375,0,-0.75,-1.75,-3.3125,37.8125
"759",0,466.25,30.36,12.27,984.47,32,30,0,0,0,0,0,-9.69999999999999,-0.825000000000017,1.46625,3.47812500000001,471.830625,0.59,1.2125,-0.232500000000002,3.10625,25.68375,1.015,0.955,-0.47,2.05,8.72,64.675,31.035,-106.11,31.7175,963.1525,0,-0.25,-1.5,-3.3125,37.0625
"760",0,477.16,32.33,12.81,980.67,31,29,0,0,0,0,0,5.45500000000001,-6.55999999999997,3.87874999999997,0.726250000000022,473.66,0.984999999999999,1.5775,0.244999999999999,3.27,26.2525,0.27,1.4975,-0.231249999999999,2.29,8.98375,-1.90000000000003,79.9725,-92.2450000000001,39.73375,955.10875,-0.5,-0.25,-1.375,-3.1875,36.3125
"761",0,454.1,31.26,13.17,982.95,30,29,0,0,0,0,0,-11.53,-5.16,1.55499999999998,-3.29499999999999,472.53,-0.534999999999998,1.0125,1.13,2.891875,26.760625,0.18,0.867500000000001,0.55875,2.205,9.35875,1.14000000000004,31.0074999999999,-35.9912499999999,32.554375,954.239375,-0.5,-0.75,-1.125,-3.125,35.5
"762",0,456.47,28.2,10.19,780.25,30,29,0,0,0,0,0,1.185,-8.21000000000001,-5.29374999999999,-3.60125000000002,472.39,-1.53,-0.807499999999999,1.205,2.275625,27.056875,-1.49,-0.43,0.95875,1.666875,9.484375,-101.35,-50.485,4.73750000000001,-9.67874999999998,937.02625,0,-0.75,-1,-3,34.75
"763",0,433.47,25.35,8.83,760.74,29,28,0,0,0,0,0,-11.5,-10.33,-10.7375,-5.176875,471.214375,-1.425,-2.51,0.363750000000001,1.62375,27.2975,-0.68,-1.74,0.475000000000001,1.1625,9.6125,-9.755,-105.6575,-6.30375000000004,-42.4581250000001,924.914375,-0.5,-0.5,-1.125,-2.9375,34.0625
"764",0,442.76,25.78,8.84,736.85,29,28,0,0,0,0,0,4.64499999999998,-8.58500000000001,-15.7825,-7.268125,469.750625,0.215,-2.0825,-1.06,1.11125,27.59625,0.00499999999999989,-1.4225,-0.3925,0.840625,9.809375,-11.945,-66.4025,-43.7,-58.021875,916.919375,0,-0.5,-1.125,-2.75,33.375
"765",0,446.47,27.69,10.18,789.69,29,27,0,0,0,0,0,1.85500000000002,-0.177500000000009,-12.99875,-7.39249999999998,465.18375,0.955,-0.0199999999999996,-2.01375,0.843124999999999,27.925625,0.67,0,-1.30625,0.55875,10.2575,26.42,-3.61250000000001,-91.96,-65.56625,924.40875,0,-0.25,-1,-2.5,32.75
"766",0,453.33,30.44,11.93,858.52,28,27,0,0,0,0,0,3.42999999999998,5.89249999999998,-9.74375000000001,-11.939375,465.690625,1.375,1.75,-1.61125,0.493750000000002,28.4325,0.875,1.11,-1.0825,0.49625,10.53125,34.415,37.655,-72.8175,-59.254375,918.521875,-0.5,-0.25,-1,-2.375,32.125
"767",0,434.53,29.67,12.01,900.25,28,27,0,0,0,0,0,-9.40000000000001,-0.34250000000003,-5.51375000000002,-12.76125,462.5475,-0.385,1.66,-0.445,0.0250000000000004,28.815,0.04,1.23,-0.255000000000001,0.1125,10.8825,20.865,58.0575,-27.4125,-73.065,921.805,0,-0.5,-0.75,-2.25,31.5
"768",0,445.07,28.72,10.4,803.09,27,27,0,0,0,0,0,5.27000000000001,-5.05000000000001,-0.92500000000004,-14.305625,460.080625,-0.475000000000001,0.0649999999999995,0.741250000000001,-0.566875,28.955625,-0.805,0.0750000000000002,0.436249999999999,-0.29,10.98375,-48.58,13.7825,11.345,-84.15,910.6925,-0.5,-0.5,-0.75,-2.1875,30.9375
"769",0,427.91,26.93,9.78,808.35,27,27,0,0,0,0,0,-8.57999999999998,-3.71999999999997,-2.29125000000002,-13.366875,455.868125,-0.895,-1.115,1.0925,-0.902500000000002,28.75,-0.31,-0.94,0.76,-0.646875,10.916875,2.63,-36.8325,37.835,-91.038125,895.755625,0,-0.5,-0.875,-2,30.375
"770",0,415.93,26.8,10.19,849.82,27,27,0,0,0,0,0,-5.99000000000001,-8.93999999999997,-6.57374999999999,-15.6775,453.11125,-0.0649999999999995,-1.165,0.3575,-0.83,28.5025,0.205,-0.61,0.324999999999999,-0.440625,10.710625,20.735,-11.2925,26.96375,-56.966875,870.380625,0,-0.25,-0.75,-1.875,29.875
"771",0,435.86,25.83,8.3,662.05,27,27,0,0,0,0,0,9.965,-5.29750000000001,-6.53999999999999,-14.1525,451.885,-0.485000000000001,-0.755000000000001,-0.6625,-0.594374999999999,28.326875,-0.944999999999999,-0.422499999999999,-0.536249999999999,-0.285625,10.489375,-93.885,-24.8925,-20.25,-40.689375,841.766875,0,0,-0.75,-1.6875,29.4375
"772",0,446.18,29.01,10.42,674.68,27,27,0,0,0,0,0,5.16,9.54999999999998,-6.68999999999997,-12.16125,450.32125,1.59,0.2775,-0.99375,-0.285624999999998,28.421875,1.06,-0.3125,-0.72875,-0.124375000000001,10.525625,6.315,-80.36,-44.58125,-32.795625,826.101875,0,0,-0.5,-1.5625,29.0625
"773",0,435.63,28.08,10.28,605.76,27,26,0,0,0,0,0,-5.27500000000001,7.505,-3.405,-10.493125,447.298125,-0.465000000000002,1.115,-0.754999999999999,-0.291874999999999,28.476875,-0.0700000000000003,0.552499999999999,-0.61625,-0.20125,10.615,-34.46,-57.8575,-72.2375,-44.26375,814.57875,0,0,-0.25,-1.5,28.75
"774",0,447.3,27.91,9.19,550.04,27,25,0,0,0,0,0,5.83500000000001,0.222500000000025,5.19125,-8.85000000000002,444.90125,-0.0849999999999991,0.287499999999998,-0.161250000000001,-0.528750000000002,28.3975,-0.545,0.1875,-0.52375,-0.478125,10.549375,-27.86,-45.2325,-108.6225,-63.75625,795.51125,0,0,-0.125,-1.3125,28.4375
"775",0,428.26,25.81,8.34,558.78,27,25,0,0,0,0,0,-9.52000000000001,-1.5625,4.07499999999999,-7.25937500000001,442.526875,-1.05,-0.842500000000001,0.31625,-0.726875,28.113125,-0.425,-0.7925,-0.0549999999999997,-0.691249999999999,10.30375,4.37,-42.905,-91.75625,-79.834375,768.905625,0,0,0,-1.125,28.125
"776",0,444.71,26.39,7.58,508.6,26,25,0,0,0,0,0,8.22499999999999,-2.49000000000001,3.7525,-5.27624999999998,440.49875,0.290000000000001,-0.947499999999998,-0.0475000000000012,-0.646875000000001,27.741875,-0.38,-0.8875,-0.4125,-0.716875,9.976875,-25.09,-22.105,-96.465,-87.14125,739.40125,-0.5,-0.25,-0.125,-0.9375,27.8125
"777",0,447.2,28.53,9.12,548.78,25,25,0,0,0,0,0,1.245,4.08750000000001,4.23374999999999,-2.43375000000003,440.0675,1.07,0.300000000000001,-0.135,-0.276249999999997,27.57125,0.77,-0.2075,-0.619999999999999,-0.54625,9.72375,20.09,-12.86,-78.26375,-92.451875,712.265625,-0.5,-0.75,-0.375,-0.875,27.5
"778",0,437.39,30.22,11.09,632.15,25,25,0,0,0,0,0,-4.905,2.90499999999997,-0.92625000000001,1.44124999999997,438.875,0.844999999999999,1.6375,0.0150000000000006,0.0250000000000004,27.6975,0.985,1.0725,-0.257499999999999,-0.49,9.78,41.685,28.3874999999999,-30.5275,-110.404375,703.009375,0,-0.75,-0.625,-0.8125,27.1875
"779",0,407.6,30.79,13.46,788.42,25,27,0,0,0,0,0,-14.895,-11.73,-2.55874999999997,-0.474374999999981,437.258125,0.285,1.5225,0.640000000000001,0.305,28.0375,1.185,1.9625,0.3775,-0.134374999999999,10.069375,78.135,90.7975,11.0862499999999,-96.338125,704.739375,0,-0.25,-0.875,-0.8125,26.9375
"780",0,396.77,27.29,10.78,703.41,25,28,0,0,0,0,0,-5.41500000000002,-20.055,-8.36750000000001,-3.77624999999998,434.38375,-1.75,-0.1675,1.08,-0.00437500000000313,28.131875,-1.34,1.0075,1.1325,-0.210624999999999,10.190625,-42.505,77.725,56.1974999999999,-90.656875,702.649375,0,0,-0.875,-0.8125,26.6875
"781",0,218.05,18.71,10.59,1114.47,25,27,0,0,0,0,0,-89.36,-57.5425,-38.4575,-16.6975,420.1075,-4.29,-3.7525,-0.203750000000001,-0.614375000000001,27.570625,-0.0949999999999998,-0.795000000000001,1.46125,-0.1975,10.21625,205.53,99.3275,134.03125,-47.3668750000001,722.948125,0,0,-0.625,-0.8125,26.4375
"782",0,266.47,19.72,9.85,961.39,27,26,0,0,0,0,0,24.21,-79.9625,-58.58375,-27.6225,408.42875,0.504999999999999,-4.9125,-1.805,-0.968125000000001,26.900625,-0.37,-0.950000000000001,1.06875,0.0150000000000006,10.08625,-76.54,146.0075,164.9225,-2.3775,729.3775,1,0.5,-0.125,-0.75,26.375
"783",0,378.25,22.73,7.76,640.77,28,25,0,0,0,0,0,55.89,7.47500000000002,-59.67,-30.35625,404.91125,1.505,-0.887499999999999,-3.435,-0.919375,26.466875,-1.045,-0.94,-0.28375,0.208124999999999,9.820625,-160.31,-53.9300000000001,117.76125,24.08875,713.16,0.5,1.25,0.5,-0.625,26.375
"784",0,403.59,24.32,7.68,592.85,27,25,0,0,0,0,0,12.67,74.33,-52.825,-32.90375,402.31875,0.795,2.155,-3.91875,-0.903124999999999,26.191875,-0.04,-1.25,-1.07125,0.390625,9.650625,-23.96,-210.56,79.59,47.76,700.02,-0.5,0.75,0.875,-0.5,26.375
"785",0,395.76,25.45,9.06,654.74,26,24,0,0,0,0,0,-3.91499999999999,38.6575,-1.9675,-37.324375,400.309375,0.565,1.83,-1.84875,-1.195625,26.099375,0.69,-0.217499999999999,-1.44625,0.428125000000001,9.605625,30.945,-88.6424999999999,-48.5875,70.605625,690.419375,-0.5,-0.5,1,-0.3125,26.3125
"786",0,423.75,28.5,9.83,628.91,25,24,0,0,0,0,0,13.995,9.41750000000002,39.0575,-39.518125,400.798125,1.525,1.725,0.561250000000001,-1.516875,26.205625,0.385,0.8625,-1.29375,0.293125,9.583125,-12.915,12.5075000000001,-131.3025,84.0075,676.6125,-0.5,-1,0.5,-0.1875,26.1875
"787",0,413.27,29.4,11.17,700.27,25,23,0,0,0,0,0,-5.24000000000001,9.41750000000002,47.10375,-37.3975,399.38625,0.449999999999999,2.0325,2.4025,-1.91375,26.42875,0.67,1.065,-0.154999999999999,-0.1725,9.7625,35.68,20.3974999999999,-105.40875,70.6,679.00125,0,-0.75,-0.25,-0.0625,26.0625
"788",0,452.6,30.7,8.72,538.53,24,23,0,0,0,0,0,19.665,11.59,52.3775,-30.82,399.7875,0.65,1.5375,3.57125,-1.593125,26.534375,-1.225,0.25,0.362500000000001,-0.32375,9.65625,-80.87,-11.2125,-98.37875,58.499375,670.491875,-0.5,-0.5,-0.875,0,25.875
"789",0,431.9,30.03,9.76,613.53,24,24,0,0,0,0,0,-10.35,11.87,34.68125,-3.85562499999997,399.554375,-0.334999999999999,0.707500000000001,3.30125,-0.299999999999999,26.65625,0.52,-0.63,0.64125,-0.395,9.62375,37.5,-44.28,-46.06375,-4.60374999999999,670.9775,0,-0.5,-1.25,0.0625,25.6875
"790",0,419.02,26.5,7.46,561.31,23,24,0,0,0,0,0,-6.44,-3.73750000000001,14.43,16.980625,397.786875,-1.765,-0.892499999999998,1.95375,0.635625000000001,26.568125,-1.15,-0.6675,0.3475,-0.585625,9.515625,-26.11,-15.99,-12.95375,-55.318125,671.681875,-0.5,-0.5,-1.25,-0.1875,25.4375
"791",0,309.4,18.36,6.08,701.94,23,25,0,0,0,0,0,-54.81,-39.02,-2.93124999999998,15.803125,390.358125,-4.07,-3.9675,-0.259999999999998,0.555,26.1025,-0.69,-1.235,-0.715000000000001,-0.654375,9.374375,70.3150000000001,27.7975,-20.1825,-56.619375,680.629375,0,-0.5,-1.125,-0.5625,25.1875
"792",0,290.08,16.39,5.24,707.78,24,24,0,0,0,0,0,-9.66,-62.86,-29.3725,11.27875,380.69375,-0.984999999999999,-5.445,-2.84625,0.188749999999999,25.4775,-0.42,-1.475,-1.28,-0.813125,9.228125,2.91999999999996,58.72,7.76375000000002,-54.701875,693.078125,0.5,0,-0.75,-0.8125,25.0625
"793",0,359.97,18.84,4.13,561.07,24,24,0,0,0,0,0,34.945,-19.5925,-42.88125,12.256875,375.241875,1.225,-2.4075,-4.8175,-0.0318749999999994,24.871875,-0.555,-1.0425,-2.07125,-1.1175,8.91625,-73.355,1.39999999999998,6.35750000000002,-67.17875,693.84625,0,0.5,-0.5,-1,25
"794",0,401.55,20.3,2.72,460.72,25,25,0,0,0,0,0,20.79,40.51,-44.47375,11.721875,373.001875,0.73,1.0975,-5.3425,-0.436875000000001,24.251875,-0.705,-1.1175,-2.3675,-1.483125,8.393125,-50.175,-96.9825,2.23375000000004,-77.488125,683.131875,0.5,0.5,0,-1,25
"795",0,374.85,18.32,2.37,488.27,24,26,0,0,0,0,0,-13.35,31.5875,-23.30875,8.96625,370.955,-0.99,0.8475,-3.9675,-1.0425,23.4725,-0.175,-1.07,-2.195,-1.89,7.7,13.775,-79.965,-24.68375,-85.22875,664.3725,-0.5,0.25,0.375,-1.0625,24.9375
"796",0,341.83,16.12,2.23,528.19,24,33,0,0,0,0,0,-16.51,-11.21,3.47499999999999,-1.44624999999996,367.52125,-1.1,-1.175,-2.2125,-2.166875,22.774375,-0.0700000000000001,-0.5625,-2.13625,-2.166875,7.165625,19.96,-1.33250000000001,-68.28875,-75.5700000000001,653.42125,0,-0.25,0.375,-1,24.875
"797",2.81,248.96,15.63,2.5,629.94,25,42,1.405,0.7025,0.35125,0.175625,0.175625,-46.435,-46.4025,-1.40999999999997,-26.245625,369.453125,-0.245,-1.7175,-1.215,-3.774375,22.581875,0.135,-0.0899999999999999,-1.63625,-2.56875,6.66,50.875,52.285,-53.1225,-43.235625,623.138125,0.5,0,0.5,-0.875,24.875
"798",5.61,209.52,15,4.08,767.55,26,71,1.4,2.105,1.0525,0.52625,0.52625,-19.72,-64.55,-23.23,-48.87375,365.89375,-0.315,-0.952499999999999,-1.1025,-4.916875,22.286875,0.79,0.495,-0.87375,-2.630625,6.299375,68.8049999999999,95.2575,-2.19500000000005,-5.34062499999999,611.023125,0.5,0.75,0.375,-0.4375,24.8125
"799",7.96,209.31,15.05,4.24,770.5,33,72,1.175,2.69,2.0475,1.02375,1.02375,-0.105000000000004,-42.99,-52.10375,-50.82625,355.335,0.0250000000000004,-0.425,-1.50625,-4.850625,21.806875,0.0800000000000001,0.8975,-0.17625,-2.640625,6.079375,1.47500000000002,94.98,59.7925,-4.87874999999997,619.13125,3.5,2.5,1.375,0.5,25.125
"800",14.99,117.38,11.32,5.58,909.58,42,56,3.515,3.6325,3.92125,1.960625,1.960625,-45.965,-32.9475,-86.62875,-54.525625,337.446875,-1.865,-1.065,-2.0725,-4.671875,20.994375,0.67,0.81,0.61875,-2.466875,5.948125,69.54,70.6475,129.915,0.550624999999968,638.926875,4.5,6,3.625,1.8125,26.0625
"801",9.43,155.5,12.31,4.81,865.2,71,48,-2.78,2.7125,4.3975,2.55,2.55,19.06,-36.4875,-84.435,-65.068125,322.430625,0.495,-1.605,-2.08625,-4.666875,20.173125,-0.385,0.5175,1.11125,-2.11625,5.6825,-22.19,59.1825000000001,150.71375,25.413125,652.080625,14.5,13.5,9.25,4.875,28.875
"802",7.77,163.3,13.43,5.55,909.97,72,40,-0.83,-1.4375,3.96625,3.035625,3.035625,3.90000000000001,-1.9725,-66.20875,-78.57125,306.1525,0.56,-0.1575,-1.62,-4.58375,19.23125,0.37,0.135,1.125,-1.495,5.415,22.385,23.7725,130.1625,64.003125,669.646875,0.5,17,14.875,7.8125,31.8125
"803",5.34,165.54,12.59,5.39,900,56,39,-1.215,-2.8275,2.64375,3.369375,3.369375,1.11999999999999,13.99,-50.9875,-89.251875,290.669375,-0.42,0.597499999999999,-1.51875,-4.249375,18.180625,-0.0800000000000001,0.1375,1.035,-0.75625,5.05375,-4.98500000000001,8.79749999999996,111.07125,102.98625,682.13,-8,3.75,16.625,9.875,33.75
"804",6.44,214.71,15.03,4.4,839.45,48,289,0.55,-1.355,-0.29875,3.771875,3.771875,24.585,15.3625,-10.765,-90.27375,275.80125,1.22,0.469999999999999,-0.455,-3.40625,17.20125,-0.495,-0.1425,0.46875,-0.215,4.78375,-30.275,-8.93000000000001,54.63125,123.08625,700.9375,-4,-9.75,15.125,11.375,35.25
"805",0,345.19,18.26,4.41,751.19,40,590,-3.22,-1.6675,-2.305,3.420625,3.771875,65.24,57.765,24.62875,-72.825625,270.381875,1.615,1.8175,0.703749999999999,-2.341875,16.465625,0.00499999999999989,-0.5325,0.13,0.358125,4.449375,-44.13,-54.8325,10.9725,129.63875,709.54125,-4,-10,5.5,12.25,36.25
"806",11.28,266.55,15.63,4.65,827.02,39,1230,5.64,-0.125,-2.13625,3.424375,4.476875,-39.32,57.8725,43.3125,-56.1675,260.8525,-1.315,1.5675,1.175,-1.58375,15.78625,0.12,-0.1825,-0.16625,0.605,4.27375,37.915,-40.31,-17.19875,120.465625,726.148125,-0.5,-6.25,-4.375,12.875,37.25
"807",27.02,141.71,9.73,3.39,784.09,289,781,7.87,7.965,0.901249999999999,4.118125,6.165625,-62.42,-37.91,45.805,-54.136875,250.371875,-2.95,-1.9825,1.125,-1.709375,15.246875,-0.63,-0.1925,-0.56,0.666875,4.105625,-21.465,5.11750000000001,-47.875,117.03,731.2825,125,60,21.875,28.25,53.875
"808",26.23,112.88,8.4,3.52,790.8,590,491,-0.395,10.4925,4.44375,3.88375,7.805,-14.415,-89.2875,20.91,-43.624375,239.296875,-0.665,-3.94,-0.1675,-1.575,14.7475,0.0649999999999999,-0.5375,-0.5225,0.516875,3.998125,3.35499999999996,-0.830000000000041,-45.19,96.99375,736.47125,150.5,200,88.875,61.375,89.25
"809",25.26,138.33,8.74,2.81,752.29,1230,317,-0.484999999999999,3.2975,8.78,4.28375,9.38375,12.725,-39.2625,-28.65875,-31.918125,225.444375,0.17,-2.055,-2.10125,-1.39,14.11625,-0.355,-0.4275,-0.6725,0.349375,3.915625,-19.255,-17.0050000000001,-30.80125,70.92875,748.4225,320,373,241.5,130.875,164.625
"810",12.62,151.04,9.96,3.54,791.38,781,459,-6.32,-3.8425,8.50875,4.10125,10.1725,6.35499999999999,8.695,-56.00375,-17.79375,209.7875,0.61,0.1425,-3.085,-1.1775,13.47,0.365,-0.14,-0.69875,0.046875,3.966875,19.545,-7.80499999999995,-24.8875,35.43875,769.08875,-224.5,283,338.375,172.25,211.875
"811",4,209.74,12.29,3.38,784.05,491,294,-4.31,-8.7175,2.92125,3.68375,10.4225,29.35,27.3925,-44.52125,-1.949375,199.468125,1.165,1.2775,-2.4075,-0.838125000000001,13.093125,-0.0800000000000001,0.1475,-0.45,-0.2675,4.03,-3.66500000000002,8.08499999999998,-10.4037500000001,2.45874999999995,787.575,-145,-137,334.5,197.4375,241.0625
"812",9.39,180.52,11.72,3.63,795.39,317,208,2.695,-6.1225,-1.6575,3.465625,11.009375,-14.61,25.2225,-23.3375,3.85875,189.38625,-0.284999999999999,1.3275,-1.16375,-0.976875,12.818125,0.125,0.165,-0.32625,-0.45125,4.1175,5.67000000000002,8.9425,-3.74874999999997,-19.74875,804.275,-87,-300.75,232.625,212.75,259.375
"813",11.16,119.2,9.9,4.9,870.74,459,160,0.885,0.982500000000001,-6.5775,4.33875,11.53125,-30.66,-15.265,0.128749999999997,-16.28,181.27625,-0.91,-0.1575,0.171250000000001,-1.66375,12.46,0.635,0.4025,0.135,-0.54,4.2675,37.675,22.6750000000001,10.92,-19.855,819.325,71,-124,-12.5,238,286.5
"814",7.61,157.71,10.86,4.31,838.09,294,128,-1.775,1.345,-7.37125,3.755,11.65625,19.255,-28.3375,15.40125,-26.646875,178.038125,0.48,-0.8125,0.992499999999999,-2.00125,12.20125,-0.295,0.55,0.37,-0.596875,4.281875,-16.325,32.3475,21.21375,-22.88,823.73375,-82.5,-13.75,-166.125,253.125,303.25
"815",0,320.24,13.41,1.95,706.14,208,109,-3.805,-3.235,-4.99375,0.875,11.15875,81.265,44.5575,20.71,-11.26375,184.97125,1.275,0.6625,0.8125,-1.43875,12.09875,-1.18,-0.5675,0.1925,-0.63375,4.13875,-65.975,-30.475,11.4800000000001,-28.6012500000001,819.71125,-43,-68.5,-226.75,232.0625,314.1875
"816",0,348.04,16.2,2.65,742.31,160,96,0,-4.6925,-4.0625,-1.466875,10.221875,13.9,97.8425,33.195,3.715,199.3875,1.395,2.2125,0.9575,-0.76875,12.40375,0.35,-1.1525,0.0562500000000001,-0.559375,3.955625,18.085,-65.095,4.27124999999995,-24.208125,809.256875,-24,-96.25,-212.25,170.9375,321.5625
"817",0,352.61,19.36,4.89,870.94,128,85,0,-1.9025,-3.695,-4.035,9.6325,2.285,55.675,64.7625,18.180625,211.706875,1.58,2.8225,1.995,0.118125,12.844375,1.12,0.32,-0.20625,-0.304375,3.960625,64.3150000000001,17.255,-10.51,-9.73562499999997,809.615625,-16,-53.5,-157.25,29.625,325.125
"818",0,372.49,21.57,3.99,816.53,109,76,0,0,-4.02,-5.126875,9.146875,9.94,14.205,90.77625,32.7875,224.78125,1.105,2.83,3.22125,1.060625,13.353125,-0.45,1.07,-0.3425,-0.150625,3.863125,-27.205,59.7550000000001,-19.04375,-0.751874999999927,803.775625,-9.5,-32.75,-119.5,-56.6875,327.4375
"819",0,360.03,24.3,7.51,1041.05,96,70,0,0,-3.52,-5.293125,8.813125,-6.23000000000002,7.96749999999997,81.9375,39.418125,236.936875,1.365,2.5775,4.4425,1.83,14.085,1.76,0.99,0.53125,0.233125,3.995625,112.26,61.0825,32.55875,22.5575000000001,812.59125,-6.5,-20.75,-98.125,-108.5625,329.9375
